,filenames,labels
11,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam4/right/0001.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
12,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/right/0001.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
13,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam1/left/0001.mp4,[1 1 1 1 1 1 0 0 0 0 0 1 0 1 0]
14,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam3/left/0001.mp4,[1 1 1 1 1 1 0 0 0 0 0 1 0 1 0]
15,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/left/0001.mp4,[1 1 1 1 1 1 0 0 0 0 0 1 0 1 0]
16,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/left/0001.mp4,[1 1 1 1 1 1 0 0 0 0 0 1 0 1 0]
17,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/left/0001.mp4,[1 1 1 1 1 1 0 0 0 0 0 1 0 1 0]
18,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/right/0002.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
19,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam3/right/0002.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
20,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/right/0002.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
21,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/left/0002.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
22,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam4/left/0002.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
23,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam2/left/0002.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
24,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/left/0002.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
25,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam1/left/0002.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
26,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam1/right/0003.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
27,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/right/0003.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
28,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam3/right/0003.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
29,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam4/right/0003.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
30,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/right/0003.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
31,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/left/0003.mp4,[1 0 1 1 1 0 0 0 0 0 0 1 0 1 0]
32,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/left/0003.mp4,[1 0 1 1 1 0 0 0 0 0 0 1 0 1 0]
33,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/right/0004.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
34,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/right/0004.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
35,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam1/right/0004.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
36,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/right/0004.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
37,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/left/0004.mp4,[0 0 1 1 1 0 0 0 0 0 0 0 0 1 0]
38,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/left/0004.mp4,[0 0 1 1 1 0 0 0 0 0 0 0 0 1 0]
39,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/left/0004.mp4,[0 0 1 1 1 0 0 0 0 0 0 0 0 1 0]
40,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/left/0004.mp4,[0 0 1 1 1 0 0 0 0 0 0 0 0 1 0]
41,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam3/right/0005.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
42,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam3/right/0005.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
43,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/right/0005.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
44,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam1/left/0005.mp4,[0 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
45,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/left/0005.mp4,[0 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
46,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/left/0005.mp4,[0 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
47,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam4/left/0005.mp4,[0 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
48,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/left/0005.mp4,[0 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
49,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam4/left/0005.mp4,[0 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
50,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/left/0005.mp4,[0 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
51,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/left/0005.mp4,[0 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
52,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/left/0006.mp4,[1 0 1 1 1 1 1 1 0 0 0 1 1 1 0]
53,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam4/left/0006.mp4,[1 0 1 1 1 1 1 1 0 0 0 1 1 1 0]
54,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam4/left/0006.mp4,[1 0 1 1 1 1 1 1 0 0 0 1 1 1 0]
55,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam1/left/0006.mp4,[1 0 1 1 1 1 1 1 0 0 0 1 1 1 0]
56,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/right/0007.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
57,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/right/0007.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
58,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam3/right/0007.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
59,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/right/0007.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
60,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/right/0007.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
61,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam4/left/0007.mp4,[0 0 1 1 1 1 1 0 0 0 0 0 0 1 0]
62,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam2/left/0007.mp4,[0 0 1 1 1 1 1 0 0 0 0 0 0 1 0]
63,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/left/0007.mp4,[0 0 1 1 1 1 1 0 0 0 0 0 0 1 0]
64,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/right/0008.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
65,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/right/0008.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
66,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/left/0008.mp4,[0 0 1 1 1 1 1 0 0 0 0 0 1 1 0]
67,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/left/0008.mp4,[0 0 1 1 1 1 1 0 0 0 0 0 1 1 0]
68,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/right/0009.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
69,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/left/0009.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
70,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/right/0010.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
71,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/right/0010.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
72,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/right/0010.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
73,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam2/right/0010.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
74,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/right/0010.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
75,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/right/0010.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
76,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/left/0010.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
77,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/left/0010.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
78,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/left/0010.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
79,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/right/0011.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
80,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/right/0011.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
81,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/right/0011.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
82,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam2/right/0011.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
83,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/right/0011.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
84,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam1/right/0011.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
85,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/left/0011.mp4,[0 0 0 0 0 1 0 0 0 0 0 0 0 1 0]
86,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/left/0011.mp4,[0 0 0 0 0 1 0 0 0 0 0 0 0 1 0]
87,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam3/left/0011.mp4,[0 0 0 0 0 1 0 0 0 0 0 0 0 1 0]
88,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam4/left/0011.mp4,[0 0 0 0 0 1 0 0 0 0 0 0 0 1 0]
89,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/left/0011.mp4,[0 0 0 0 0 1 0 0 0 0 0 0 0 1 0]
90,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/left/0011.mp4,[0 0 0 0 0 1 0 0 0 0 0 0 0 1 0]
91,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/left/0011.mp4,[0 0 0 0 0 1 0 0 0 0 0 0 0 1 0]
92,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam1/right/0012.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
93,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/right/0012.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
94,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/right/0012.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
95,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam4/left/0012.mp4,[0 0 0 1 1 0 0 0 0 0 0 0 1 1 0]
96,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/left/0012.mp4,[0 0 0 1 1 0 0 0 0 0 0 0 1 1 0]
97,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/left/0012.mp4,[0 0 0 1 1 0 0 0 0 0 0 0 1 1 0]
98,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/left/0012.mp4,[0 0 0 1 1 0 0 0 0 0 0 0 1 1 0]
99,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam4/right/0013.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
100,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/left/0013.mp4,[1 0 1 1 1 0 0 0 0 0 0 1 1 1 0]
101,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/right/0014.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
102,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam4/right/0014.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
103,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam2/right/0014.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
104,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam4/left/0014.mp4,[0 0 1 1 1 1 0 0 0 0 0 1 0 1 0]
105,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/left/0014.mp4,[0 0 1 1 1 1 0 0 0 0 0 1 0 1 0]
106,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/left/0014.mp4,[0 0 1 1 1 1 0 0 0 0 0 1 0 1 0]
107,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/left/0014.mp4,[0 0 1 1 1 1 0 0 0 0 0 1 0 1 0]
108,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam4/right/0015.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
109,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/right/0015.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
110,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/right/0015.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
111,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/left/0015.mp4,[0 0 1 1 1 1 1 0 0 0 0 1 1 1 0]
112,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/right/0016.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
113,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam3/right/0016.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
114,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/right/0016.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
115,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/right/0016.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
116,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/left/0016.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
117,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/left/0016.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
118,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/left/0016.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
119,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/right/0017.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
120,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam4/right/0017.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
121,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam1/right/0017.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
122,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam4/left/0017.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
123,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/left/0017.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
124,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam1/left/0017.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
125,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/left/0017.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
126,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/left/0017.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
127,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/right/0018.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
128,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam3/right/0018.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
129,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam4/left/0018.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
130,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam4/left/0018.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
131,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/left/0018.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
132,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/right/0019.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
133,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/left/0019.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
134,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/left/0019.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
135,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam3/left/0019.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
136,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/left/0019.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
137,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/right/0020.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
138,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/right/0020.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
139,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/right/0020.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
140,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/right/0020.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
141,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/right/0020.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
142,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/right/0020.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
143,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/right/0020.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
144,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam3/left/0020.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
145,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/left/0020.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
146,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam3/left/0020.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
147,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/left/0020.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
148,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/right/0021.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
149,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/right/0021.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
150,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/left/0021.mp4,[0 0 1 1 0 1 0 0 1 0 0 0 0 1 0]
151,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/left/0021.mp4,[0 0 1 1 0 1 0 0 1 0 0 0 0 1 0]
152,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/left/0021.mp4,[0 0 1 1 0 1 0 0 1 0 0 0 0 1 0]
153,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/right/0022.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
154,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/right/0022.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
155,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/right/0022.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
156,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam1/left/0022.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
157,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/left/0022.mp4,[0 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
158,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam4/right/0023.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
159,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/left/0023.mp4,[0 0 0 1 1 1 0 0 0 0 0 0 0 1 0]
